Date,USD_KRW,Gold,US10Y,DXY,KOSPI,SP500
2024-01-23,1338.74,2023.7,4.142,103.62,2478.6101,4864.6001
2024-01-24,1336.78,2013.9,4.178,103.24,2469.6899,4868.5498
2024-01-25,1329.89,2016.9,4.132,103.57,2470.3401,4894.1602
2024-01-26,1336.03,2016.8,4.16,103.47,2478.5601,4890.9702
2024-01-29,1336.76,2025.2,4.091,103.61,2500.6499,4927.9302
2024-01-30,1333.21,2031.5,4.059,103.4,2498.8101,4924.9702
2024-01-31,1326.62,2048.3999,3.967,103.27,2497.0901,4845.6499
2024-02-01,1333.91,2053.0,3.863,103.05,2542.46,4906.1899
2024-02-02,1328.95,2036.1,4.033,103.92,2615.3101,4958.6099
2024-02-05,1337.73,2025.7,4.164,104.45,2591.3101,4942.8101
2024-02-06,1333.39,2034.5,4.09,104.18,2576.2,4954.23
2024-02-07,1326.79,2035.2,4.11,104.04,2609.5801,4995.0601
2024-02-08,1327.62,2032.2,4.17,104.15,2620.3201,4997.9102
2024-02-09,1331.47,2023.3,4.187,104.08,2620.3201,5026.6099
2024-02-12,1330.0601,2018.2,4.172,104.17,2620.3201,5021.8398
2024-02-13,1328.5,1992.9,4.316,104.96,2649.6399,4953.1699
2024-02-14,1340.79,1990.3,4.267,104.72,2620.4199,5000.6201
2024-02-15,1326.0,2002.1,4.24,104.3,2613.8,5029.73
2024-02-16,1327.66,2011.5,4.295,104.28,2648.76,5005.5698
2024-02-19,1331.58,2011.5,4.295,104.28,2680.26,5005.5698
2024-02-20,1333.34,2027.5,4.275,104.08,2657.79,4975.5098
2024-02-21,1333.75,2022.3,4.325,104.01,2653.3101,4981.7998
2024-02-22,1332.87,2019.7,4.327,103.96,2664.27,5087.0298
2024-02-23,1327.17,2038.6,4.26,103.94,2667.7,5088.7998
2024-02-26,1330.0,2028.5,4.299,103.83,2647.0801,5069.5298
2024-02-27,1331.72,2034.0,4.315,103.83,2625.05,5078.1802
2024-02-28,1331.79,2033.0,4.274,103.98,2652.29,5069.7598
2024-02-29,1333.38,2045.7,4.252,104.16,2642.3601,5096.27
2024-03-01,1335.2,2086.8999,4.18,103.86,2642.3601,5137.0801
2024-03-04,1330.9,2117.7,4.219,103.83,2674.27,5130.9502
2024-03-05,1328.9399,2133.5,4.137,103.8,2649.3999,5078.6499
2024-03-06,1333.4301,2150.3,4.104,103.37,2641.49,5104.7598
2024-03-07,1327.09,2158.0,4.092,102.82,2647.6201,5157.3599
2024-03-08,1321.1801,2178.6001,4.089,102.74,2680.3501,5123.6899
2024-03-11,1315.98,2182.5,4.104,102.87,2659.8401,5117.9399
2024-03-12,1310.54,2160.3999,4.155,102.96,2681.8101,5175.27
2024-03-13,1311.15,2175.3999,4.192,102.79,2693.5701,5165.3101
2024-03-14,1313.65,2163.0,4.298,103.36,2718.76,5150.48
2024-03-15,1321.92,2157.3,4.304,103.43,2666.8401,5117.0898
2024-03-18,1329.34,2160.7,4.34,103.58,2685.8401,5149.4199
2024-03-19,1336.09,2156.3,4.297,103.81,2656.1699,5178.5098
2024-03-20,1337.02,2157.8999,4.273,103.41,2690.1399,5224.6201
2024-03-21,1330.11,2182.3999,4.271,104.0,2754.8601,5241.5298
2024-03-22,1334.6801,2158.1001,4.218,104.43,2748.5601,5234.1802
2024-03-25,1343.6,2174.8,4.253,104.23,2737.5701,5218.1899
2024-03-26,1339.13,2175.6001,4.234,104.29,2757.0901,5203.5801
2024-03-27,1343.0601,2190.6001,4.196,104.35,2755.1101,5248.4902
2024-03-28,1349.8,2217.3999,4.206,104.55,2745.8201,5254.3501
2024-03-29,1349.8,2217.3999,4.206,104.55,2746.6299,5254.3501
2024-04-01,1345.3101,2236.5,4.329,105.02,2747.8601,5243.77
2024-04-02,1355.53,2261.0,4.365,104.82,2753.1599,5205.8101
2024-04-03,1350.73,2294.3999,4.355,104.25,2706.97,5211.4902
2024-04-04,1344.84,2288.8,4.309,104.12,2742.0,5147.21
2024-04-05,1351.36,2325.7,4.378,104.3,2714.21,5204.3398
2024-04-08,1350.27,2331.7,4.424,104.14,2717.6499,5202.3901
2024-04-09,1354.22,2343.5,4.366,104.15,2705.1599,5209.9102
2024-04-10,1348.54,2329.6001,4.56,105.25,2705.1599,5160.6401
2024-04-11,1363.76,2354.8,4.576,105.28,2706.96,5199.0601
2024-04-12,1367.84,2356.2,4.499,106.04,2681.8201,5123.4102
2024-04-15,1379.61,2365.8,4.628,106.21,2670.4299,5061.8198
2024-04-16,1387.67,2390.8,4.659,106.26,2609.6299,5051.4102
2024-04-17,1387.34,2371.7,4.585,105.95,2584.1799,5022.21
2024-04-18,1379.54,2382.3,4.647,106.15,2634.7,5011.1201
2024-04-19,1379.4,2398.3999,4.615,106.15,2591.8601,4967.23
2024-04-22,1373.9301,2332.2,4.623,106.08,2629.4399,5010.6001
2024-04-23,1378.84,2327.7,4.598,105.69,2623.02,5070.5498
2024-04-24,1370.48,2324.5,4.652,105.86,2675.75,5071.6299
2024-04-25,1376.97,2329.8,4.706,105.6,2628.6201,5048.4199
2024-04-26,1371.7,2334.8,4.669,105.94,2656.3301,5099.96
2024-04-29,1377.09,2345.3999,4.614,105.58,2687.4399,5116.1699
2024-04-30,1374.64,2291.3999,4.686,106.22,2692.0601,5035.6899
2024-05-01,1385.46,2299.8999,4.595,105.76,2692.0601,5018.3901
2024-05-02,1375.0,2299.2,4.571,105.3,2683.6499,5064.2002
2024-05-03,1364.64,2299.0,4.5,105.03,2676.6299,5127.79
2024-05-06,1355.05,2321.6001,4.489,105.05,2676.6299,5180.7402
2024-05-07,1352.17,2315.2,4.463,105.41,2734.3601,5187.7002
2024-05-08,1357.73,2313.6001,4.492,105.55,2745.05,5187.6699
2024-05-09,1361.9399,2332.1001,4.449,105.23,2712.1399,5214.0801
2024-05-10,1365.4,2367.3,4.504,105.31,2727.6299,5222.6802
2024-05-13,1370.11,2336.1001,4.481,105.22,2727.21,5221.4199
2024-05-14,1363.79,2353.3999,4.445,105.01,2730.3401,5246.6802
2024-05-15,1362.55,2388.7,4.356,104.35,2730.3401,5308.1499
2024-05-16,1353.6,2380.0,4.377,104.46,2753.0,5297.1001
2024-05-17,1346.04,2412.2,4.42,104.45,2724.6201,5303.27
2024-05-20,1353.39,2433.8999,4.437,104.57,2742.1399,5308.1299
2024-05-21,1360.16,2421.7,4.414,104.66,2724.1799,5321.4102
2024-05-22,1363.42,2389.2,4.434,104.94,2723.46,5307.0098
2024-05-23,1365.8101,2335.0,4.475,105.11,2721.8101,5267.8398
2024-05-24,1367.62,2332.5,4.467,104.72,2687.6001,5304.7202
2024-05-27,1365.71,2332.5,4.467,104.72,2722.99,5304.7202
2024-05-28,1360.9301,2355.2,4.542,104.61,2722.8501,5306.04
2024-05-29,1362.76,2340.3,4.624,105.1,2677.3,5266.9502
2024-05-30,1370.55,2342.8999,4.554,104.72,2635.4399,5235.48
2024-05-31,1375.62,2322.8999,4.514,104.67,2636.52,5277.5098
2024-06-03,1382.1,2346.6001,4.402,104.14,2682.52,5283.3999
2024-06-04,1370.79,2325.5,4.336,104.11,2662.1001,5291.3398
2024-06-05,1373.72,2354.1001,4.289,104.27,2689.5,5354.0298
2024-06-06,1368.74,2370.3,4.281,104.1,2689.5,5352.96
2024-06-07,1365.25,2305.2,4.43,104.89,2722.6699,5346.9902
2024-06-10,1379.05,2307.7,4.469,105.15,2701.1699,5360.79
2024-06-11,1373.96,2307.5,4.404,105.23,2705.3201,5375.3198
2024-06-12,1377.36,2336.0,4.295,104.65,2728.1699,5421.0298
2024-06-13,1370.41,2300.2,4.238,105.2,2754.8899,5433.7402
2024-06-14,1373.74,2331.3999,4.213,105.55,2758.4199,5431.6001
2024-06-17,1382.28,2312.3999,4.279,105.32,2744.1001,5473.23
2024-06-18,1379.0601,2330.3999,4.217,105.26,2763.9199,5487.0298
2024-06-19,1378.61,2330.3999,4.217,105.26,2797.3301,5487.0298
2024-06-20,1381.15,2353.8,4.254,105.59,2807.6299,5473.1699
2024-06-21,1391.8199,2316.3999,4.257,105.8,2784.26,5464.6201
2024-06-24,1388.39,2330.0,4.248,105.47,2764.73,5447.8701
2024-06-25,1386.11,2316.6001,4.238,105.61,2774.3899,5469.2998
2024-06-26,1390.89,2299.2,4.316,106.05,2792.05,5477.8999
2024-06-27,1393.38,2324.5,4.288,105.91,2784.0601,5482.8701
2024-06-28,1386.95,2327.7,4.343,105.87,2797.8201,5460.48
2024-07-01,1380.29,2327.6001,4.479,105.9,2804.3101,5475.0898
2024-07-02,1383.42,2323.0,4.436,105.72,2780.8601,5509.0098
2024-07-03,1383.42,2359.8,4.355,105.4,2794.01,5537.02
2024-07-04,1385.77,2359.8,4.355,105.4,2824.9399,5537.02
2024-07-05,1380.25,2388.5,4.272,104.88,2862.23,5567.1899
2024-07-08,1376.5699,2355.2,4.269,105.01,2857.76,5572.8501
2024-07-09,1382.75,2360.1001,4.3,105.12,2867.3799,5576.98
2024-07-10,1382.42,2372.2,4.28,105.05,2867.99,5633.9102
2024-07-11,1382.99,2415.0,4.193,104.44,2891.3501,5584.54
2024-07-12,1371.27,2414.0,4.189,104.09,2857.0,5615.3501
2024-07-15,1374.11,2422.8999,4.229,104.19,2860.9199,5631.2202
2024-07-16,1383.6899,2462.3999,4.167,104.27,2866.0901,5667.2002
2024-07-17,1382.64,2454.8,4.146,103.75,2843.29,5588.27
2024-07-18,1378.65,2451.8,4.189,104.17,2824.3501,5544.5898
2024-07-19,1385.24,2395.5,4.239,104.4,2795.46,5505.0
2024-07-22,1388.8101,2392.0,4.26,104.31,2763.51,5564.4102
2024-07-23,1387.1,2404.6001,4.239,104.45,2774.29,5555.7402
2024-07-24,1384.5699,2413.3,4.286,104.39,2758.71,5427.1299
2024-07-25,1382.65,2351.8999,4.256,104.36,2710.6499,5399.2202
2024-07-26,1381.4301,2380.0,4.2,104.32,2731.8999,5459.1001
2024-07-29,1382.09,2377.3,4.178,104.56,2765.53,5463.54
2024-07-30,1381.36,2405.0,4.143,104.55,2738.1899,5436.4399
2024-07-31,1383.5,2426.5,4.109,104.1,2770.6899,5522.2998
2024-08-01,1367.92,2435.0,3.976,104.42,2777.6799,5446.6802
2024-08-02,1368.97,2425.7,3.792,103.21,2676.1899,5346.5601
2024-08-05,1357.17,2401.7,3.785,102.69,2441.55,5186.3301
2024-08-06,1367.4,2389.1001,3.888,102.97,2522.1499,5240.0298
2024-08-07,1370.3101,2390.5,3.968,103.2,2568.4099,5199.5
2024-08-08,1375.33,2422.2,3.997,103.21,2556.73,5319.3101
2024-08-09,1373.76,2432.1001,3.942,103.14,2588.4299,5344.1602
2024-08-12,1363.84,2462.3999,3.909,103.14,2618.3,5344.3901
2024-08-13,1369.54,2466.7,3.852,102.56,2621.5,5434.4302
2024-08-14,1362.17,2439.3999,3.82,102.57,2644.5,5455.21
2024-08-15,1355.71,2453.1001,3.926,102.98,2644.5,5543.2202
2024-08-16,1363.51,2498.6001,3.892,102.46,2697.23,5554.25
2024-08-19,1348.98,2501.8,3.867,101.89,2674.3601,5608.25
2024-08-20,1330.88,2511.3,3.818,101.44,2696.6299,5597.1201
2024-08-21,1327.58,2508.3999,3.778,101.04,2701.1299,5620.8501
2024-08-22,1333.66,2478.8999,3.862,101.51,2707.6699,5570.6401
2024-08-23,1339.54,2508.3999,3.807,100.72,2701.6899,5634.6099
2024-08-26,1323.88,2517.7,3.818,100.85,2698.01,5616.8398
2024-08-27,1326.64,2516.0,3.833,100.55,2689.25,5625.7998
2024-08-28,1326.36,2501.0,3.841,101.09,2689.8301,5592.1802
2024-08-29,1336.6899,2525.7,3.867,101.34,2662.28,5591.96
2024-08-30,1332.88,2493.8,3.911,101.7,2674.3101,5648.3999
2024-09-02,1336.58,2493.8,3.911,101.7,2681.0,5648.3999
2024-09-03,1337.55,2489.8999,3.844,101.83,2664.6299,5528.9302
2024-09-04,1340.41,2493.3999,3.768,101.36,2580.8,5520.0698
2024-09-05,1331.01,2511.3999,3.731,101.11,2575.5,5503.4102
2024-09-06,1332.79,2493.5,3.71,101.18,2544.28,5408.4199
2024-09-09,1337.77,2501.8,3.697,101.55,2535.9299,5471.0498
2024-09-10,1341.27,2512.3,3.646,101.63,2523.4299,5495.52
2024-09-11,1343.34,2512.1001,3.653,101.68,2513.3701,5554.1299
2024-09-12,1339.1801,2551.2,3.68,101.37,2572.0901,5595.7598
2024-09-13,1335.6899,2581.3,3.65,101.11,2575.4099,5626.02
2024-09-16,1329.51,2580.3999,3.621,100.76,2575.4099,5633.0898
2024-09-17,1319.11,2564.3,3.642,100.89,2575.4099,5634.5801
2024-09-18,1322.9301,2570.7,3.685,100.6,2575.4099,5618.2598
2024-09-19,1322.26,2588.0,3.74,100.61,2580.8,5713.6401
2024-09-20,1327.61,2619.8999,3.728,100.72,2593.3701,5702.5498
2024-09-23,1331.5,2626.5,3.739,100.92,2602.01,5718.5698
2024-09-24,1333.62,2651.2,3.736,100.37,2631.6799,5732.9302
2024-09-25,1324.89,2659.2,3.781,100.92,2596.3201,5722.2598
2024-09-26,1335.05,2669.8999,3.791,100.56,2671.5701,5745.3701
2024-09-27,1313.3,2644.3,3.749,100.42,2649.78,5738.1699
2024-09-30,1309.3,2636.1001,3.802,100.78,2593.27,5762.48
2024-10-01,1315.33,2667.3,3.743,101.19,2593.27,5708.75
2024-10-02,1324.84,2647.1001,3.785,101.68,2561.6899,5709.54
2024-10-03,1324.03,2657.1001,3.85,101.99,2561.6899,5699.9399
2024-10-04,1334.41,2645.8,3.981,102.52,2569.71,5751.0698
2024-10-07,1345.88,2644.8,4.026,102.54,2610.3799,5695.9399
2024-10-08,1342.37,2615.0,4.033,102.55,2594.3601,5751.1299
2024-10-09,1341.3101,2606.0,4.067,102.93,2594.3601,5792.04
2024-10-10,1343.02,2620.6001,4.096,102.99,2599.1599,5780.0498
2024-10-11,1349.74,2657.6001,4.073,102.89,2596.9099,5815.0298
2024-10-14,1348.33,2647.8,4.098,103.3,2623.29,5859.8501
2024-10-15,1357.27,2661.3999,4.038,103.26,2633.45,5815.2598
2024-10-16,1363.1801,2674.0,4.016,103.59,2610.3601,5842.4702
2024-10-17,1364.2,2691.0,4.096,103.83,2609.3,5841.4702
2024-10-18,1370.05,2713.7,4.073,103.49,2593.8201,5864.6699
2024-10-21,1369.01,2723.1001,4.182,104.01,2604.9199,5853.98
2024-10-22,1376.5,2744.2,4.204,104.08,2570.7,5851.2002
2024-10-23,1376.63,2714.3999,4.242,104.43,2599.6201,5797.4199
2024-10-24,1377.34,2734.8999,4.2,104.06,2581.03,5809.8599
2024-10-25,1376.3199,2740.8999,4.232,104.26,2583.27,5808.1201
2024-10-28,1387.66,2742.8999,4.278,104.32,2612.4299,5823.52
2024-10-29,1381.97,2768.3999,4.274,104.28,2617.8,5832.9199
2024-10-30,1383.1801,2788.5,4.266,103.99,2593.79,5813.6699
2024-10-31,1378.5699,2738.3,4.284,103.98,2556.1499,5705.4502
2024-11-01,1372.9301,2738.6001,4.361,104.28,2542.3601,5728.7998
2024-11-04,1379.34,2736.1001,4.309,103.89,2588.97,5712.6899
2024-11-05,1372.86,2740.3,4.289,103.42,2576.8799,5782.7598
2024-11-06,1378.0,2667.6001,4.426,105.09,2563.51,5929.04
2024-11-07,1399.8,2698.3999,4.341,104.51,2564.6299,5973.1001
2024-11-08,1372.08,2687.5,4.306,105.0,2561.1499,5995.54
2024-11-11,1397.2,2611.2,4.308,105.54,2531.6599,6001.3501
2024-11-12,1400.55,2600.0,4.432,106.02,2482.5701,5983.9902
2024-11-13,1406.65,2580.8,4.451,106.48,2417.0801,5985.3799
2024-11-14,1399.0,2568.2,4.418,106.67,2418.8601,5949.1699
2024-11-15,1400.83,2565.7,4.428,106.69,2416.8601,5870.6201
2024-11-18,1394.35,2610.6001,4.414,106.28,2469.0701,5893.6201
2024-11-19,1389.5,2627.1001,4.379,106.21,2471.95,5916.98
2024-11-20,1392.16,2648.2,4.406,106.68,2482.29,5917.1099
2024-11-21,1397.62,2672.1001,4.432,106.97,2480.6299,5948.71
2024-11-22,1399.6,2709.8999,4.41,107.49,2501.24,5969.3398
2024-11-25,1403.51,2616.8,4.265,106.82,2534.3401,5987.3701
2024-11-26,1395.5601,2620.3,4.302,107.01,2520.3601,6021.6299
2024-11-27,1395.27,2639.8999,4.242,106.08,2503.0601,5998.7402
2024-11-28,1388.47,2639.8999,4.242,106.08,2504.6699,5998.7402
2024-11-29,1393.3,2657.0,4.178,105.74,2455.9099,6032.3799
2024-12-02,1399.86,2634.8999,4.196,106.45,2454.48,6047.1499
2024-12-03,1401.0601,2644.7,4.223,106.37,2500.1001,6049.8799
2024-12-04,1411.67,2653.8,4.18,106.34,2464.0,6086.4902
2024-12-05,1410.8,2626.6001,4.18,105.71,2441.8501,6075.1099
2024-12-06,1399.99,2638.6001,4.151,105.97,2428.1599,6090.27
2024-12-09,1424.22,2664.8999,4.199,106.15,2360.5801,6052.8501
2024-12-10,1426.6,2697.6001,4.221,106.4,2417.8401,6034.9102
2024-12-11,1433.95,2733.8,4.271,106.71,2442.51,6084.1899
2024-12-12,1429.15,2687.5,4.324,106.96,2482.1201,6051.25
2024-12-13,1427.86,2656.0,4.399,107.0,2494.46,6051.0898
2024-12-16,1434.45,2651.3999,4.397,106.86,2488.97,6074.0801
2024-12-17,1431.35,2644.3999,4.385,106.96,2456.8101,6050.6099
2024-12-18,1436.42,2636.5,4.494,108.03,2484.4299,5872.1602
2024-12-19,1451.5,2592.2,4.57,108.41,2435.9299,5867.0801
2024-12-20,1437.45,2628.7,4.524,107.62,2404.1499,5930.8501
2024-12-23,1445.42,2612.3,4.599,108.04,2442.01,5974.0698
2024-12-24,1442.7,2620.0,4.591,108.26,2440.52,6040.04
2024-12-25,1453.42,2620.0,4.591,108.26,2440.52,6040.04
2024-12-26,1457.61,2638.8,4.579,108.13,2429.6699,6037.5898
2024-12-27,1466.99,2617.2,4.619,108.0,2404.77,5970.8398
2024-12-30,1472.8,2606.1001,4.545,108.13,2399.49,5906.9399
2024-12-31,1467.39,2629.2,4.573,108.49,2399.49,5881.6299
2025-01-02,1473.52,2658.8999,4.575,109.39,2398.9399,5868.5498
2025-01-03,1471.65,2645.0,4.596,108.95,2441.9199,5942.4702
2025-01-06,1465.53,2638.3999,4.618,108.26,2488.6399,5975.3799
2025-01-07,1459.45,2656.7,4.683,108.54,2492.1001,5909.0298
2025-01-08,1451.88,2664.5,4.693,109.09,2521.05,5918.25
2025-01-09,1457.97,2683.8,4.693,109.18,2521.8999,5918.25
2025-01-10,1455.23,2708.5,4.776,109.65,2515.78,5827.04
2025-01-13,1472.25,2673.5,4.803,109.96,2489.5601,5836.2202
2025-01-14,1458.89,2677.5,4.788,109.27,2497.3999,5842.9102
2025-01-15,1460.4399,2712.5,4.653,109.09,2496.8101,5949.9102
2025-01-16,1437.22,2746.3999,4.606,108.96,2527.49,5937.3398
2025-01-17,1453.3199,2744.3,4.609,109.35,2523.55,5996.6602
2025-01-20,1457.38,2744.3,4.609,109.35,2520.05,5996.6602
2025-01-21,1435.53,2755.0,4.574,108.06,2518.03,6049.2402
2025-01-22,1425.79,2767.6001,4.599,108.17,2547.0601,6086.3701
2025-01-23,1434.34,2763.1001,4.638,108.05,2515.49,6118.71
2025-01-24,1433.9301,2777.3,4.626,107.44,2536.8,6101.2402
2025-01-27,1427.63,2737.5,4.528,107.34,2536.8,6012.2798
2025-01-28,1417.92,2766.8,4.551,107.87,2536.8,6067.7002
2025-01-29,1443.26,2769.1001,4.555,108.0,2536.8,6039.3101
2025-01-30,1443.3199,2823.0,4.512,107.8,2536.8,6071.1699
2025-01-31,1441.66,2812.5,4.569,108.37,2517.3701,6040.5298
2025-02-03,1456.78,2833.8999,4.543,108.99,2453.95,5994.5698
2025-02-04,1459.05,2853.3,4.513,107.96,2481.6899,6037.8799
2025-02-05,1450.16,2871.6001,4.422,107.58,2509.27,6061.48
2025-02-06,1443.89,2856.0,4.44,107.69,2536.75,6083.5698
2025-02-07,1442.15,2867.3,4.487,108.04,2521.9199,6025.9902
2025-02-10,1450.62,2914.3,4.493,108.32,2521.27,6066.4399
2025-02-11,1453.21,2912.5,4.537,107.96,2539.05,6068.5
2025-02-12,1450.75,2909.0,4.637,107.94,2548.3899,6051.9702
2025-02-13,1452.12,2925.8999,4.525,107.31,2583.1699,6115.0698
2025-02-14,1438.74,2883.6001,4.472,106.57,2591.05,6114.6299
2025-02-17,1432.6,2883.6001,4.472,106.57,2610.4199,6114.6299
2025-02-18,1441.29,2931.6001,4.544,107.05,2626.8101,6129.5801
2025-02-19,1440.08,2919.3999,4.535,107.17,2671.52,6144.1499
2025-02-20,1439.98,2940.0,4.5,106.34,2654.0601,6117.52
2025-02-21,1431.7,2937.6001,4.42,106.61,2654.5801,6013.1299
2025-02-24,1434.29,2947.8999,4.393,106.6,2645.27,5983.25
2025-02-25,1428.65,2904.5,4.298,106.31,2630.29,5955.25
2025-02-26,1429.5,2916.8,4.249,106.42,2641.0901,5956.0601
2025-02-27,1434.42,2883.2,4.285,107.24,2621.75,5861.5698
2025-02-28,1449.86,2836.8,4.231,107.61,2532.78,5954.5
2025-03-03,1459.8,2890.2,4.18,106.75,2532.78,5849.7202
2025-03-04,1457.9301,2909.6001,4.21,105.74,2528.9199,5778.1499
2025-03-05,1452.85,2915.3,4.265,105.74,2558.1299,5842.6299
2025-03-06,1443.03,2916.6001,4.286,104.06,2576.1599,5738.52
2025-03-07,1446.5,2904.7,4.317,103.84,2563.48,5770.2002
2025-03-10,1446.26,2891.0,4.213,103.91,2570.3899,5614.5601
2025-03-11,1457.03,2912.8999,4.288,103.44,2537.6001,5572.0698
2025-03-12,1451.02,2939.1001,4.318,103.61,2574.8201,5599.2998
2025-03-13,1448.75,2984.3,4.274,103.83,2573.6399,5521.52
2025-03-14,1453.23,2994.5,4.308,103.72,2566.3601,5638.9399
2025-03-17,1449.05,3000.0,4.306,103.37,2610.6899,5675.1201
2025-03-18,1442.49,3035.1001,4.281,103.24,2612.3401,5614.6602
2025-03-19,1448.9399,3035.8999,4.256,103.43,2628.6201,5675.29
2025-03-20,1443.39,3040.0,4.233,103.85,2637.1001,5662.8901
2025-03-21,1465.8199,3018.2,4.252,104.09,2643.1299,5667.5601
2025-03-24,1464.78,3013.1001,4.331,104.26,2632.0701,5767.5698
2025-03-25,1466.27,3023.7,4.307,104.18,2615.8101,5776.6499
2025-03-26,1462.09,3020.8999,4.338,104.55,2643.9399,5712.2002
2025-03-27,1465.6801,3060.2,4.369,104.07,2607.1499,5693.3101
2025-03-28,1461.89,3086.5,4.255,104.04,2557.98,5580.9399
2025-03-31,1469.41,3122.8,4.246,104.21,2481.1201,5611.8501
2025-04-01,1471.96,3118.8999,4.156,104.26,2521.3899,5633.0698
2025-04-02,1469.97,3139.8999,4.196,103.81,2505.8601,5670.9702
2025-04-03,1466.04,3097.0,4.055,102.07,2486.7,5396.52
2025-04-04,1450.6801,3012.0,3.985,103.02,2465.4199,5074.0801
2025-04-07,1458.52,2951.3,4.155,103.26,2328.2,5062.25
2025-04-08,1469.95,2968.3999,4.262,102.96,2334.23,4982.77
2025-04-09,1486.13,3056.5,4.4,102.9,2293.7,5456.8999
2025-04-10,1443.95,3155.2,4.394,100.87,2445.0601,5268.0498
2025-04-11,1452.04,3222.2,4.493,99.78,2432.72,5363.3599
2025-04-14,1419.05,3204.8,4.364,99.64,2455.8899,5405.9702
2025-04-15,1419.42,3218.7,4.323,100.22,2477.4099,5396.6299
2025-04-16,1427.02,3326.6001,4.279,99.38,2447.4299,5275.7002
2025-04-17,1414.23,3308.7,4.333,99.38,2470.4099,5282.7002
2025-04-18,1414.23,3308.7,4.333,99.38,2483.4199,5282.7002
2025-04-21,1414.23,3406.2,4.405,98.28,2488.4199,5158.2002
2025-04-22,1421.64,3400.8,4.389,98.92,2486.6399,5287.7598
2025-04-23,1429.22,3276.3,4.387,99.84,2525.5601,5375.8599
2025-04-24,1426.45,3332.0,4.305,99.29,2522.3301,5484.77
2025-04-25,1430.0601,3282.3999,4.266,99.47,2546.3,5525.21
2025-04-28,1437.36,3332.5,4.216,99.01,2548.8601,5528.75
